pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time
516304259,TRS_Standard/AProVE_07/otto04.xml,13153835,ttt2-1.20,29431,ttt2_cert,360056,complete,353.273230941,299.362188816,1.08527616E9,MAYBE,-,-
516304260,TRS_Standard/AProVE_07/otto04.xml,13153835,AProVE21,33789,certified,551426,complete,9.455021117,3.31656193733,5.36338432E8,YES,CERTIFIED,0.76
516304261,TRS_Standard/AProVE_07/otto04.xml,13153835,NaTT 1.6.1,29473,Certifiable,360199,complete,0.225408075,0.249974012375,1.6654336E7,MAYBE,-,-
516304262,TRS_Standard/AProVE_07/thiemann17.xml,13153836,ttt2-1.20,29431,ttt2_cert,360056,complete,20.185291466,7.27720689774,9.31254272E8,YES,CERTIFIED,0.16
516304263,TRS_Standard/AProVE_07/thiemann17.xml,13153836,AProVE21,33789,certified,551426,complete,7.637330358,2.73867678642,5.2844544E8,YES,CERTIFIED,0.16
516304264,TRS_Standard/AProVE_07/thiemann17.xml,13153836,NaTT 1.6.1,29473,Certifiable,360199,complete,0.384382354,0.336464881897,2.2528E7,MAYBE,-,-
516304265,TRS_Standard/AProVE_07/wiehe03.xml,13153837,ttt2-1.20,29431,ttt2_cert,360056,complete,30.22708256,7.99215197563,9.45143808E8,YES,CERTIFIED,0.33
516304266,TRS_Standard/AProVE_07/wiehe03.xml,13153837,AProVE21,33789,certified,551426,complete,9.619258311,3.24230003357,6.63007232E8,YES,CERTIFIED,0.31
516304267,TRS_Standard/AProVE_07/wiehe03.xml,13153837,NaTT 1.6.1,29473,Certifiable,360199,complete,0.199207956,0.198148012161,9797632.0,YES,CERTIFIED,0.55
516304268,TRS_Standard/AProVE_07/otto03.xml,13153838,ttt2-1.20,29431,ttt2_cert,360056,complete,25.321025998,8.39755511284,4.05835776E8,MAYBE,-,-
