pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time,certification-err
516330809,SRS_Relative/ICFP_2010_relative/4970.xml,13155990,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330810,SRS_Relative/ICFP_2010_relative/4970.xml,13155990,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330811,SRS_Relative/ICFP_2010_relative/140287.xml,13155991,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330812,SRS_Relative/ICFP_2010_relative/140287.xml,13155991,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330813,SRS_Relative/ICFP_2010_relative/3746.xml,13155992,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330814,SRS_Relative/ICFP_2010_relative/3746.xml,13155992,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330815,SRS_Relative/ICFP_2010_relative/139378.xml,13155993,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330816,SRS_Relative/ICFP_2010_relative/139378.xml,13155993,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330817,SRS_Relative/ICFP_2010_relative/97917.xml,13155994,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330818,SRS_Relative/ICFP_2010_relative/97917.xml,13155994,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330819,SRS_Relative/Waldmann_06_relative/r8.xml,13155824,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330820,SRS_Relative/Waldmann_06_relative/r8.xml,13155824,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330821,SRS_Relative/Waldmann_06_relative/r1.xml,13155825,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330822,SRS_Relative/Waldmann_06_relative/r1.xml,13155825,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330823,SRS_Relative/Waldmann_06_relative/r6.xml,13155826,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330824,SRS_Relative/Waldmann_06_relative/r6.xml,13155826,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330825,SRS_Relative/Waldmann_06_relative/r7.xml,13155827,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330826,SRS_Relative/Waldmann_06_relative/r7.xml,13155827,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330827,SRS_Relative/Waldmann_06_relative/r9.xml,13155828,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330828,SRS_Relative/Waldmann_06_relative/r9.xml,13155828,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330829,SRS_Relative/Waldmann_06_relative/r10.xml,13155829,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330830,SRS_Relative/Waldmann_06_relative/r10.xml,13155829,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330831,SRS_Relative/Waldmann_06_relative/rbeans.xml,13155830,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330832,SRS_Relative/Waldmann_06_relative/rbeans.xml,13155830,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330833,SRS_Relative/Waldmann_06_relative/r3.xml,13155831,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330834,SRS_Relative/Waldmann_06_relative/r3.xml,13155831,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330835,SRS_Relative/Waldmann_06_relative/r4.xml,13155832,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330836,SRS_Relative/Waldmann_06_relative/r4.xml,13155832,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330837,SRS_Relative/Waldmann_06_relative/r5.xml,13155833,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330838,SRS_Relative/Waldmann_06_relative/r5.xml,13155833,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330839,SRS_Relative/Waldmann_06_relative/r2.xml,13155834,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330840,SRS_Relative/Waldmann_06_relative/r2.xml,13155834,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330841,SRS_Relative/Zantema_06_relative/rel12.xml,13155810,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330842,SRS_Relative/Zantema_06_relative/rel12.xml,13155810,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330843,SRS_Relative/Zantema_06_relative/rel03.xml,13155811,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330844,SRS_Relative/Zantema_06_relative/rel03.xml,13155811,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330845,SRS_Relative/Zantema_06_relative/rel04.xml,13155812,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330846,SRS_Relative/Zantema_06_relative/rel04.xml,13155812,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330847,SRS_Relative/Zantema_06_relative/rel13.xml,13155813,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330848,SRS_Relative/Zantema_06_relative/rel13.xml,13155813,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330849,SRS_Relative/Zantema_06_relative/rel05.xml,13155814,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330850,SRS_Relative/Zantema_06_relative/rel05.xml,13155814,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330851,SRS_Relative/Zantema_06_relative/rel02.xml,13155815,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330852,SRS_Relative/Zantema_06_relative/rel02.xml,13155815,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330853,SRS_Relative/Zantema_06_relative/rel08.xml,13155816,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330854,SRS_Relative/Zantema_06_relative/rel08.xml,13155816,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330855,SRS_Relative/Zantema_06_relative/rel01.xml,13155817,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330856,SRS_Relative/Zantema_06_relative/rel01.xml,13155817,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330857,SRS_Relative/Zantema_06_relative/rel06.xml,13155818,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330858,SRS_Relative/Zantema_06_relative/rel06.xml,13155818,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330859,SRS_Relative/Zantema_06_relative/rel10.xml,13155819,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330860,SRS_Relative/Zantema_06_relative/rel10.xml,13155819,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330861,SRS_Relative/Zantema_06_relative/rel07.xml,13155820,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330862,SRS_Relative/Zantema_06_relative/rel07.xml,13155820,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330863,SRS_Relative/Zantema_06_relative/cars.xml,13155821,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330864,SRS_Relative/Zantema_06_relative/cars.xml,13155821,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330865,SRS_Relative/Zantema_06_relative/rel09.xml,13155822,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330866,SRS_Relative/Zantema_06_relative/rel09.xml,13155822,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330867,SRS_Relative/Zantema_06_relative/rel11.xml,13155823,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330868,SRS_Relative/Zantema_06_relative/rel11.xml,13155823,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330869,SRS_Relative/Waldmann_19/random-159.xml,13155710,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330870,SRS_Relative/Waldmann_19/random-159.xml,13155710,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330871,SRS_Relative/Waldmann_19/random-232.xml,13155711,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330872,SRS_Relative/Waldmann_19/random-232.xml,13155711,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330873,SRS_Relative/Waldmann_19/random-150.xml,13155712,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330874,SRS_Relative/Waldmann_19/random-150.xml,13155712,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330875,SRS_Relative/Waldmann_19/random-98.xml,13155713,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330876,SRS_Relative/Waldmann_19/random-98.xml,13155713,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330877,SRS_Relative/Waldmann_19/random-186.xml,13155714,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330878,SRS_Relative/Waldmann_19/random-186.xml,13155714,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330879,SRS_Relative/Waldmann_19/random-35.xml,13155715,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330880,SRS_Relative/Waldmann_19/random-35.xml,13155715,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330881,SRS_Relative/Waldmann_19/random-162.xml,13155716,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330882,SRS_Relative/Waldmann_19/random-162.xml,13155716,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330883,SRS_Relative/Waldmann_19/random-209.xml,13155717,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330884,SRS_Relative/Waldmann_19/random-209.xml,13155717,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330885,SRS_Relative/Waldmann_19/random-75.xml,13155718,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330886,SRS_Relative/Waldmann_19/random-75.xml,13155718,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330887,SRS_Relative/Waldmann_19/random-72.xml,13155719,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330888,SRS_Relative/Waldmann_19/random-72.xml,13155719,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330889,SRS_Relative/Waldmann_19/random-110.xml,13155720,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330890,SRS_Relative/Waldmann_19/random-110.xml,13155720,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330891,SRS_Relative/Waldmann_19/random-207.xml,13155721,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330892,SRS_Relative/Waldmann_19/random-207.xml,13155721,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330893,SRS_Relative/Waldmann_19/random-216.xml,13155722,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330894,SRS_Relative/Waldmann_19/random-216.xml,13155722,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330895,SRS_Relative/Waldmann_19/random-106.xml,13155723,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330896,SRS_Relative/Waldmann_19/random-106.xml,13155723,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330897,SRS_Relative/Waldmann_19/random-16.xml,13155724,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330898,SRS_Relative/Waldmann_19/random-16.xml,13155724,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330899,SRS_Relative/Waldmann_19/random-173.xml,13155725,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330900,SRS_Relative/Waldmann_19/random-173.xml,13155725,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330901,SRS_Relative/Waldmann_19/random-11.xml,13155726,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330902,SRS_Relative/Waldmann_19/random-11.xml,13155726,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330903,SRS_Relative/Waldmann_19/random-58.xml,13155727,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330904,SRS_Relative/Waldmann_19/random-58.xml,13155727,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330905,SRS_Relative/Waldmann_19/random-146.xml,13155728,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330906,SRS_Relative/Waldmann_19/random-146.xml,13155728,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330907,SRS_Relative/Waldmann_19/random-89.xml,13155729,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330908,SRS_Relative/Waldmann_19/random-89.xml,13155729,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330909,SRS_Relative/Waldmann_19/random-24.xml,13155730,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330910,SRS_Relative/Waldmann_19/random-24.xml,13155730,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330911,SRS_Relative/Waldmann_19/random-141.xml,13155731,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330912,SRS_Relative/Waldmann_19/random-141.xml,13155731,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330913,SRS_Relative/Waldmann_19/random-80.xml,13155732,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330914,SRS_Relative/Waldmann_19/random-80.xml,13155732,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330915,SRS_Relative/Waldmann_19/random-148.xml,13155733,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330916,SRS_Relative/Waldmann_19/random-148.xml,13155733,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330917,SRS_Relative/Waldmann_19/random-134.xml,13155734,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330918,SRS_Relative/Waldmann_19/random-134.xml,13155734,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330919,SRS_Relative/Waldmann_19/random-116.xml,13155735,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330920,SRS_Relative/Waldmann_19/random-116.xml,13155735,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330921,SRS_Relative/Waldmann_19/random-164.xml,13155736,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330922,SRS_Relative/Waldmann_19/random-164.xml,13155736,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330923,SRS_Relative/Waldmann_19/random-163.xml,13155737,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330924,SRS_Relative/Waldmann_19/random-163.xml,13155737,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330925,SRS_Relative/Waldmann_19/random-208.xml,13155738,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330926,SRS_Relative/Waldmann_19/random-208.xml,13155738,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330927,SRS_Relative/Waldmann_19/random-187.xml,13155739,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330928,SRS_Relative/Waldmann_19/random-187.xml,13155739,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330929,SRS_Relative/Waldmann_19/random-99.xml,13155740,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330930,SRS_Relative/Waldmann_19/random-99.xml,13155740,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330931,SRS_Relative/Waldmann_19/random-34.xml,13155741,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330932,SRS_Relative/Waldmann_19/random-34.xml,13155741,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330933,SRS_Relative/Waldmann_19/random-33.xml,13155742,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330934,SRS_Relative/Waldmann_19/random-33.xml,13155742,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330935,SRS_Relative/Waldmann_19/random-151.xml,13155743,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330936,SRS_Relative/Waldmann_19/random-151.xml,13155743,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330937,SRS_Relative/Waldmann_19/random-123.xml,13155744,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330938,SRS_Relative/Waldmann_19/random-123.xml,13155744,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330939,SRS_Relative/Waldmann_19/random-41.xml,13155745,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330940,SRS_Relative/Waldmann_19/random-41.xml,13155745,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330941,SRS_Relative/Waldmann_19/random-46.xml,13155746,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330942,SRS_Relative/Waldmann_19/random-46.xml,13155746,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330943,SRS_Relative/Waldmann_19/random-57.xml,13155747,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330944,SRS_Relative/Waldmann_19/random-57.xml,13155747,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330945,SRS_Relative/Waldmann_19/random-149.xml,13155748,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330946,SRS_Relative/Waldmann_19/random-149.xml,13155748,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330947,SRS_Relative/Waldmann_19/random-198.xml,13155749,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330948,SRS_Relative/Waldmann_19/random-198.xml,13155749,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330949,SRS_Relative/Waldmann_19/random-86.xml,13155750,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330950,SRS_Relative/Waldmann_19/random-86.xml,13155750,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330951,SRS_Relative/Waldmann_19/random-50.xml,13155751,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330952,SRS_Relative/Waldmann_19/random-50.xml,13155751,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330953,SRS_Relative/Waldmann_19/random-81.xml,13155752,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330954,SRS_Relative/Waldmann_19/random-81.xml,13155752,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330955,SRS_Relative/Waldmann_19/random-140.xml,13155753,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330956,SRS_Relative/Waldmann_19/random-140.xml,13155753,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330957,SRS_Relative/Waldmann_19/random-59.xml,13155754,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330958,SRS_Relative/Waldmann_19/random-59.xml,13155754,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330959,SRS_Relative/Waldmann_19/random-172.xml,13155755,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330960,SRS_Relative/Waldmann_19/random-172.xml,13155755,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330961,SRS_Relative/Waldmann_19/random-10.xml,13155756,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330962,SRS_Relative/Waldmann_19/random-10.xml,13155756,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330963,SRS_Relative/Waldmann_19/random-109.xml,13155757,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330964,SRS_Relative/Waldmann_19/random-109.xml,13155757,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330965,SRS_Relative/Waldmann_19/random-175.xml,13155758,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330966,SRS_Relative/Waldmann_19/random-175.xml,13155758,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330967,SRS_Relative/Waldmann_19/random-210.xml,13155759,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330968,SRS_Relative/Waldmann_19/random-210.xml,13155759,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330969,SRS_Relative/Waldmann_19/random-65.xml,13155760,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330970,SRS_Relative/Waldmann_19/random-65.xml,13155760,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330971,SRS_Relative/Waldmann_19/random-62.xml,13155761,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330972,SRS_Relative/Waldmann_19/random-62.xml,13155761,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330973,SRS_Relative/Waldmann_19/random-226.xml,13155762,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330974,SRS_Relative/Waldmann_19/random-226.xml,13155762,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330975,SRS_Relative/Waldmann_19/random-82.xml,13155763,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330976,SRS_Relative/Waldmann_19/random-82.xml,13155763,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330977,SRS_Relative/Waldmann_19/random-28.xml,13155764,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330978,SRS_Relative/Waldmann_19/random-28.xml,13155764,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330979,SRS_Relative/Waldmann_19/random-221.xml,13155765,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330980,SRS_Relative/Waldmann_19/random-221.xml,13155765,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330981,SRS_Relative/Waldmann_19/random-195.xml,13155766,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330982,SRS_Relative/Waldmann_19/random-195.xml,13155766,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330983,SRS_Relative/Waldmann_19/random-26.xml,13155767,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330984,SRS_Relative/Waldmann_19/random-26.xml,13155767,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330985,SRS_Relative/Waldmann_19/random-228.xml,13155768,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330986,SRS_Relative/Waldmann_19/random-228.xml,13155768,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330987,SRS_Relative/Waldmann_19/random-14.xml,13155769,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330988,SRS_Relative/Waldmann_19/random-14.xml,13155769,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330989,SRS_Relative/Waldmann_19/random-68.xml,13155770,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330990,SRS_Relative/Waldmann_19/random-68.xml,13155770,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330991,SRS_Relative/Waldmann_19/random-176.xml,13155771,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330992,SRS_Relative/Waldmann_19/random-176.xml,13155771,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
