pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time,certification-err
517004753,Runtime_Complexity_Full_Rewriting/AG01/#3.52.xml,13160727,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,2.286326759,0.727686882019,1.1073536E8,"WORST_CASE(?,O(n^2))",CERTIFIED,0.09,-
517004754,Runtime_Complexity_Full_Rewriting/AG01/#3.55.xml,13160728,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,961.934293614,296.095537186,1.1055464448E10,MAYBE,-,-,-
517004755,Runtime_Complexity_Full_Rewriting/AG01/#3.29.xml,13160729,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.038720963,0.0712511539459,8142848.0,MAYBE,-,-,-
517004756,Runtime_Complexity_Full_Rewriting/AG01/#3.15.xml,13160730,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,1.001482748,0.293518066406,4.4212224E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.05,-
517004757,Runtime_Complexity_Full_Rewriting/AG01/#3.8a.xml,13160731,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,26.817503182,11.3755509853,7.932928E8,MAYBE,-,-,-
517004758,Runtime_Complexity_Full_Rewriting/AG01/#3.7.xml,13160732,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.904093992,0.284400939941,3.448832E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.05,-
517004759,Runtime_Complexity_Full_Rewriting/AG01/#3.12.xml,13160733,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,315.98384937,124.963742018,3.37702912E8,MAYBE,-,-,-
517004760,Runtime_Complexity_Full_Rewriting/AG01/#3.38.xml,13160734,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,47.604545734,20.1647880077,4.40864768E8,MAYBE,-,-,-
517004761,Runtime_Complexity_Full_Rewriting/AG01/#3.31.xml,13160735,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,34.588724623,22.1677539349,2.062635008E9,MAYBE,-,-,-
517004762,Runtime_Complexity_Full_Rewriting/AG01/#3.36.xml,13160736,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,38.015966388,16.293418169,1.092358144E9,MAYBE,-,-,-
517004763,Runtime_Complexity_Full_Rewriting/AG01/#3.40.xml,13160737,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,60.930386557,31.6946690083,1.793376256E9,MAYBE,-,-,-
517004764,Runtime_Complexity_Full_Rewriting/AG01/#3.47.xml,13160738,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.979880784,0.714990854263,3.4304E7,"WORST_CASE(?,O(n^2))",CERTIFIED,0.05,-
517004765,Runtime_Complexity_Full_Rewriting/AG01/#3.49.xml,13160739,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,1080.02466335,296.117348909,3.6343808E8,MAYBE,-,-,-
517004766,Runtime_Complexity_Full_Rewriting/AG01/#3.35.xml,13160740,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.048696592,0.105874061584,1.394688E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.07,-
517004767,Runtime_Complexity_Full_Rewriting/AG01/#3.23.xml,13160741,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,9.226967667,3.79865694046,1.3185024E8,MAYBE,-,-,-
517004768,Runtime_Complexity_Full_Rewriting/AG01/#3.53a.xml,13160742,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.040325076,0.0899710655212,1.0645504E7,MAYBE,-,-,-
517004769,Runtime_Complexity_Full_Rewriting/AG01/#3.24.xml,13160743,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.047864837,0.0917460918427,1.3692928E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.03,-
517004770,Runtime_Complexity_Full_Rewriting/AG01/#3.6a.xml,13160744,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,32.375697683,10.770606041,3.63245568E8,MAYBE,-,-,-
517004771,Runtime_Complexity_Full_Rewriting/AG01/#3.56.xml,13160745,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.084836075,0.132272958755,1.7342464E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.11,-
